"date","state","fips","cases","deaths","r.cases","r.next_day.cases","next_day.cases","incremental.cases","rr.incremental.cases","r.incremental.cases","incremental.cases_contracted"
2020-05-27,"Kentucky",21,9313,420,9330.57142857143,9487,9510,197,156.428571428571,156.428571428571,99
2020-05-27,"Louisiana",22,38694,2722,38521.5714285714,38911.2857142857,38907,213,389.71428571429,389.714285714286,442
2020-05-27,"Maine",23,2137,81,2153.14285714286,2191.71428571429,2189,52,38.5714285714284,38.5714285714286,30
2020-05-27,"Maryland",24,49042,2392,49518.8571428571,50452.7142857143,50334,1292,933.857142857138,933.857142857143,709
2020-05-27,"Massachusetts",25,94220,6547,94366.7142857143,94979.5714285714,94895,675,612.857142857145,612.857142857143,511
2020-05-27,"Michigan",26,55544,5334,55628.1428571429,56019.4285714286,55944,400,391.285714285717,391.285714285714,250
2020-05-27,"Minnesota",27,22474,942,22435.2857142857,23046.4285714286,22957,483,611.142857142859,611.142857142857,447
2020-05-27,"Mississippi",28,14044,670,14125.1428571429,14446.4285714286,14372,328,321.285714285714,321.285714285714,0
2020-05-27,"Missouri",29,12624,705,12621.8571428571,12790.8571428571,12815,191,169,169,262
2020-05-27,"Montana",30,481,17,485.857142857143,491,485,4,5.14285714285717,5.14285714285714,2
2020-05-27,"Nebraska",31,12975,168,12985.5714285714,13266.7142857143,13260,285,281.142857142857,281.142857142857,290
2020-05-27,"Nevada",32,8150,402,8170.71428571429,8276.71428571429,8247,97,106.000000000001,106,248
2020-05-27,"New Hampshire",33,4286,223,4327,4398.71428571429,4389,103,71.7142857142853,71.7142857142857,31
2020-05-27,"New Jersey",34,156628,11339,156843.571428571,157742.285714286,157815,1187,898.71428571429,898.714285714286,470
2020-05-27,"New Mexico",35,7252,329,7261.71428571429,7368.28571428571,7364,112,106.571428571429,106.571428571429,118
2020-05-27,"New York",36,369801,29339,370225.571428571,371544,371559,1758,1318.42857142858,1318.42857142857,724
2020-05-27,"North Carolina",37,24787,827,25187.8571428571,25967.1428571429,25616,829,779.285714285717,779.285714285714,1430
2020-05-27,"North Dakota",38,2442,59,2471.85714285714,2495,2484,42,23.1428571428573,23.1428571428571,39
2020-05-27,"Northern Mariana Islands",69,22,2,22,22,22,0,0,0,0
2020-05-27,"Ohio",39,33439,2044,33478.2857142857,33992.8571428571,33915,476,514.571428571428,514.571428571429,429
2020-05-27,"Oklahoma",40,6229,322,6217,6284,6270,41,67,67,146
2020-05-27,"Oregon",41,4041,148,4041.42857142857,4086.57142857143,4087,46,45.1428571428569,45.1428571428571,153
2020-05-27,"Pennsylvania",42,73646,5290,73672.1428571429,74323.8571428571,74312,666,651.71428571429,651.714285714286,534
2020-05-27,"Puerto Rico",72,3397,129,3431.57142857143,3515.42857142857,3486,89,83.8571428571431,83.8571428571429,23
2020-05-27,"Rhode Island",44,14353,655,14377.2857142857,14500.5714285714,14494,141,123.285714285716,123.285714285714,106
2020-05-27,"South Carolina",45,10623,466,10660.8571428571,10913,10788,165,252.142857142857,252.142857142857,682
2020-05-27,"South Dakota",46,4710,54,4733,4794.42857142857,4793,83,61.4285714285716,61.4285714285714,61
2020-05-27,"Tennessee",47,21360,353,21372.4285714286,21760.4285714286,21763,403,388,388,387
2020-05-27,"Texas",48,59105,1598,59358.1428571429,60633,60820,1715,1274.85714285714,1274.85714285714,2001
2020-05-27,"Utah",49,8710,105,8861.57142857143,9066.85714285714,8953,243,205.285714285714,205.285714285714,384
2020-05-27,"Vermont",50,971,54,968.857142857143,972.428571428571,974,3,3.57142857142856,3.57142857142857,15
2020-05-27,"Virgin Islands",78,69,6,69.1428571428571,69.2857142857143,69,0,0.142857142857153,0.142857142857143,0
2020-05-27,"Virginia",51,40249,1281,40158.1428571429,41352.8571428571,41401,1152,1194.71428571429,1194.71428571429,470
2020-05-27,"Washington",53,21825,1106,21814.7142857143,22075.4285714286,22091,266,260.714285714286,260.714285714286,232
2020-05-27,"West Virginia",54,1899,74,1886,1920.14285714286,1935,36,34.1428571428571,34.1428571428571,24
2020-05-27,"Wisconsin",55,16786,539,16914,17358.4285714286,17476,690,444.428571428572,444.428571428571,320
2020-05-27,"Wyoming",56,860,14,861.571428571429,874.428571428571,876,16,12.8571428571429,12.8571428571429,29
2020-05-28,"Alabama",1,16530,591,16505.7142857143,17012.5714285714,17031,501,506.857142857141,506.857142857143,865
2020-05-28,"Alaska",2,430,8,431.571428571429,440.714285714286,436,6,9.14285714285717,9.14285714285714,22
2020-05-28,"Arizona",4,17763,857,18003.5714285714,18512.4285714286,18465,702,508.857142857145,508.857142857143,1642
2020-05-28,"Arkansas",5,6538,125,6581,6783,6777,239,202,202,731
2020-05-28,"California",6,104071,4042,104734.571428571,107395.428571429,107043,2972,2660.85714285713,2660.85714285714,3576
2020-05-28,"Colorado",8,25116,1422,25250,25579.5714285714,25602,486,329.571428571428,329.571428571429,175
2020-05-28,"Connecticut",9,41559,3826,41572.5714285714,41839.2857142857,41762,203,266.71428571429,266.714285714286,228
2020-05-28,"Delaware",10,9171,345,9207.71428571429,9299.14285714286,9236,65,91.4285714285706,91.4285714285714,67
2020-05-28,"District of Columbia",11,8492,453,8501.85714285714,8592.14285714286,8538,46,90.2857142857138,90.2857142857143,65
2020-05-28,"Florida",12,53277,2363,53706.8571428571,54433.1428571429,54489,1212,726.28571428571,726.285714285714,1902
2020-05-28,"Georgia",13,43363,1942,43261.5714285714,43882,43888,525,620.428571428572,620.428571428571,869
2020-05-28,"Guam",66,1141,6,1140.14285714286,1141.42857142857,1141,0,1.28571428571422,1.28571428571429,1
2020-05-28,"Hawaii",15,637,17,637,638.285714285714,639,2,1.28571428571433,1.28571428571429,14
2020-05-28,"Idaho",16,2770,82,2766.14285714286,2801,2804,34,34.8571428571427,34.8571428571429,51
2020-05-28,"Illinois",17,116128,5225,116306.571428571,117652,117794,1666,1345.42857142857,1345.42857142857,758
2020-05-28,"Indiana",18,33885,2068,33909.1428571429,34365.5714285714,34399,514,456.428571428572,456.428571428571,400
2020-05-28,"Iowa",19,18672,510,18674.4285714286,18983.1428571429,19019,347,308.714285714286,308.714285714286,352
2020-05-28,"Kansas",20,9513,209,9591.57142857143,9710.28571428571,9826,313,118.714285714284,118.714285714286,168
2020-05-28,"Kentucky",21,9510,424,9487,9665.71428571429,9688,178,178.714285714286,178.714285714286,224
2020-05-28,"Louisiana",22,38907,2740,38911.2857142857,39273.5714285714,38907,0,362.28571428571,362.285714285714,523
2020-05-28,"Maine",23,2189,84,2191.71428571429,2231,2226,37,39.2857142857142,39.2857142857143,54
2020-05-28,"Maryland",24,50334,2428,50452.7142857143,51350,51631,1297,897.285714285717,897.285714285714,439
2020-05-28,"Massachusetts",25,94895,6640,94979.5714285714,96055.8571428571,95512,617,1076.28571428571,1076.28571428571,392
2020-05-28,"Michigan",26,55944,5372,56019.4285714286,56536.4285714286,56589,645,517,517,254
2020-05-28,"Minnesota",27,22957,977,23046.4285714286,23602.7142857143,23541,584,556.285714285714,556.285714285714,479
2020-05-28,"Mississippi",28,14372,693,14446.4285714286,14774.1428571429,14790,418,327.714285714286,327.714285714286,608
2020-05-28,"Missouri",29,12815,715,12790.8571428571,12966.1428571429,12949,134,175.285714285714,175.285714285714,187
2020-05-28,"Montana",30,485,17,491,496.714285714286,493,8,5.71428571428572,5.71428571428571,10
2020-05-28,"Nebraska",31,13260,170,13266.7142857143,13551.1428571429,13654,394,284.428571428571,284.428571428571,198
2020-05-28,"Nevada",32,8247,410,8276.71428571429,8382.71428571429,8375,128,106,106,240
2020-05-28,"New Hampshire",33,4389,232,4398.71428571429,4468.42857142857,4492,103,69.7142857142862,69.7142857142857,42
2020-05-28,"New Jersey",34,157815,11401,157742.285714286,158574.571428571,158844,1029,832.28571428571,832.285714285714,348
2020-05-28,"New Mexico",35,7364,335,7368.28571428571,7478.85714285714,7493,129,110.571428571428,110.571428571429,158
2020-05-28,"New York",36,371559,29438,371544,372814.714285714,373108,1549,1270.71428571426,1270.71428571429,821
2020-05-28,"North Carolina",37,25616,859,25967.1428571429,26734.4285714286,26735,1119,767.285714285714,767.285714285714,1732
2020-05-28,"North Dakota",38,2484,60,2495,2519.42857142857,2523,39,24.4285714285716,24.4285714285714,36
2020-05-28,"Northern Mariana Islands",69,22,2,22,22,22,0,0,0,0
2020-05-28,"Ohio",39,33915,2098,33992.8571428571,34493.8571428571,34566,651,501,501,420
2020-05-28,"Oklahoma",40,6270,326,6284,6353,6338,68,69,69,222
2020-05-28,"Oregon",41,4087,151,4086.57142857143,4137.14285714286,4133,46,50.5714285714284,50.5714285714286,136
2020-05-28,"Pennsylvania",42,74312,5397,74323.8571428571,74949.2857142857,75073,761,625.428571428565,625.428571428571,634
2020-05-28,"Puerto Rico",72,3486,131,3515.42857142857,3603,3647,161,87.5714285714284,87.5714285714286,184
2020-05-28,"Rhode Island",44,14494,677,14500.5714285714,14632.8571428571,14635,141,132.285714285714,132.285714285714,85
2020-05-28,"South Carolina",45,10788,470,10913,11194.4285714286,11131,343,281.428571428571,281.428571428571,729
2020-05-28,"South Dakota",46,4793,54,4794.42857142857,4858.42857142857,4866,73,64,64,77
2020-05-28,"Tennessee",47,21763,352,21760.4285714286,22147.4285714286,22199,436,387,387,452
2020-05-28,"Texas",48,60820,1618,60633,62003.1428571429,62073,1253,1370.14285714286,1370.14285714286,2259
2020-05-28,"Utah",49,8953,106,9066.85714285714,9281.85714285714,9282,329,215,215,315
2020-05-28,"Vermont",50,974,55,972.428571428571,975.428571428571,975,1,3,3,9
2020-05-28,"Virgin Islands",78,69,6,69.2857142857143,69.4285714285714,69,0,0.142857142857139,0.142857142857143,0
2020-05-28,"Virginia",51,41401,1338,41352.8571428571,42448.7142857143,42533,1132,1095.85714285714,1095.85714285714,564
2020-05-28,"Washington",53,22091,1116,22075.4285714286,22362.1428571429,22377,286,286.714285714286,286.714285714286,404
2020-05-28,"West Virginia",54,1935,74,1920.14285714286,1955.28571428571,1972,37,35.1428571428571,35.1428571428571,32
2020-05-28,"Wisconsin",55,17476,550,17358.4285714286,17782.4285714286,18050,574,424,424,322
2020-05-28,"Wyoming",56,876,15,874.428571428571,884,891,15,9.57142857142856,9.57142857142857,18
2020-05-29,"Alabama",1,17031,610,17012.5714285714,17458.4285714286,17359,328,445.857142857145,445.857142857143,891
2020-05-29,"Alaska",2,436,8,440.714285714286,452.285714285714,441,5,11.5714285714286,11.5714285714286,34
2020-05-29,"Arizona",4,18465,885,18512.4285714286,19150.5714285714,19255,790,638.142857142855,638.142857142857,1606
2020-05-29,"Arkansas",5,6777,132,6783,7017,7013,236,234,234,548
2020-05-29,"California",6,107043,4144,107395.428571429,109989.285714286,110100,3057,2593.85714285714,2593.85714285714,3149
2020-05-29,"Colorado",8,25602,1437,25579.5714285714,25896.8571428571,26084,482,317.285714285714,317.285714285714,195
2020-05-29,"Connecticut",9,41762,3868,41839.2857142857,42078.7142857143,42022,260,239.428571428565,239.428571428571,305
2020-05-29,"Delaware",10,9236,356,9299.14285714286,9387.57142857143,9422,186,88.4285714285725,88.4285714285714,56
2020-05-29,"District of Columbia",11,8538,460,8592.14285714286,8671,8717,179,78.8571428571431,78.8571428571429,55
2020-05-29,"Florida",12,54489,2412,54433.1428571429,55174.8571428571,55416,927,741.71428571429,741.714285714286,2581
2020-05-29,"Georgia",13,43888,1953,43882,44453,44336,448,571,571,977
2020-05-29,"Guam",66,1141,6,1141.42857142857,1142.42857142857,1141,0,1,1,1
2020-05-29,"Hawaii",15,639,17,638.285714285714,639.714285714286,641,2,1.42857142857133,1.42857142857143,17
2020-05-29,"Idaho",16,2804,82,2801,2834.71428571429,2840,36,33.7142857142858,33.7142857142857,45
2020-05-29,"Illinois",17,117794,5308,117652,119046,119290,1496,1394,1394,628
2020-05-29,"Indiana",18,34399,2110,34365.5714285714,34833.1428571429,35064,665,467.571428571428,467.571428571429,421
2020-05-29,"Iowa",19,19019,525,18983.1428571429,19271.4285714286,19336,317,288.285714285714,288.285714285714,337
2020-05-29,"Kansas",20,9826,209,9710.28571428571,9823.28571428571,9847,21,113,113,43
2020-05-29,"Kentucky",21,9688,434,9665.71428571429,9824.57142857143,9887,199,158.857142857143,158.857142857143,253
2020-05-29,"Louisiana",22,38907,2766,39273.5714285714,39645.7142857143,39682,775,372.142857142855,372.142857142857,1288
2020-05-29,"Maine",23,2226,85,2231,2269.28571428571,2282,56,38.2857142857142,38.2857142857143,36
2020-05-29,"Maryland",24,51631,2466,51350,52284.4285714286,52662,1031,934.428571428572,934.428571428571,673
2020-05-29,"Massachusetts",25,95512,6718,96055.8571428571,97123,96301,789,1067.14285714286,1067.14285714286,336
2020-05-29,"Michigan",26,56589,5406,56536.4285714286,57056.4285714286,56848,259,520,520,143
2020-05-29,"Minnesota",27,23541,1006,23602.7142857143,24109.7142857143,24200,659,507,507,377
2020-05-29,"Mississippi",28,14790,710,14774.1428571429,15101.1428571429,15229,439,327,327,257
2020-05-29,"Missouri",29,12949,740,12966.1428571429,13164,13118,169,197.857142857143,197.857142857143,216
2020-05-29,"Montana",30,493,17,496.714285714286,503,505,12,6.28571428571428,6.28571428571429,15
2020-05-29,"Nebraska",31,13654,177,13551.1428571429,13835.8571428571,13905,251,284.714285714286,284.714285714286,121
2020-05-29,"Nevada",32,8375,415,8382.71428571429,8496.85714285714,8519,144,114.142857142857,114.142857142857,288
2020-05-29,"New Hampshire",33,4492,238,4468.42857142857,4542.42857142857,4545,53,74,74,48
2020-05-29,"New Jersey",34,158844,11531,158574.571428571,159400.428571429,159608,764,825.857142857159,825.857142857143,441
2020-05-29,"New Mexico",35,7493,344,7478.85714285714,7606.57142857143,7624,131,127.714285714285,127.714285714286,95
2020-05-29,"New York",36,373108,29535,372814.714285714,374130.714285714,374471,1363,1316,1316,912
2020-05-29,"North Carolina",37,26735,888,26734.4285714286,27572.1428571429,27761,1026,837.714285714286,837.714285714286,1444
2020-05-29,"North Dakota",38,2523,62,2519.42857142857,2551.85714285714,2557,34,32.4285714285711,32.4285714285714,42
2020-05-29,"Northern Mariana Islands",69,22,2,22,22.1428571428571,22,0,0.142857142857142,0.142857142857143,0
2020-05-29,"Ohio",39,34566,2131,34493.8571428571,34971.5714285714,35034,468,477.714285714283,477.714285714286,424
2020-05-29,"Oklahoma",40,6338,329,6353,6432.28571428571,6418,80,79.2857142857147,79.2857142857143,225
2020-05-29,"Oregon",41,4133,151,4137.14285714286,4190,4185,52,52.8571428571431,52.8571428571429,155
2020-05-29,"Pennsylvania",42,75073,5467,74949.2857142857,75583.8571428571,75789,716,634.571428571435,634.571428571429,410
2020-05-29,"Puerto Rico",72,3647,132,3603,3690.28571428571,3718,71,87.2857142857142,87.2857142857143,154
2020-05-29,"Rhode Island",44,14635,693,14632.8571428571,14761.7142857143,14819,184,128.857142857143,128.857142857143,0
2020-05-29,"South Carolina",45,11131,483,11194.4285714286,11480,11394,263,285.571428571429,285.571428571429,785
2020-05-29,"South Dakota",46,4866,59,4858.42857142857,4917.42857142857,4960,94,59,59,91
2020-05-29,"Tennessee",47,22199,356,22147.4285714286,22652.8571428571,22676,477,505.428571428569,505.428571428571,398
2020-05-29,"Texas",48,62073,1645,62003.1428571429,63487.8571428571,63396,1323,1484.71428571429,1484.71428571429,2089
2020-05-29,"Utah",49,9282,107,9281.85714285714,9512.57142857143,9551,269,230.714285714286,230.714285714286,380
2020-05-29,"Vermont",50,975,55,975.428571428571,978.428571428571,977,2,3,3,6
2020-05-29,"Virgin Islands",78,69,6,69.4285714285714,69.5714285714286,70,1,0.142857142857139,0.142857142857143,0
2020-05-29,"Virginia",51,42533,1358,42448.7142857143,43434,43611,1078,985.285714285717,985.285714285714,658
2020-05-29,"Washington",53,22377,1120,22362.1428571429,22657.8571428571,22618,241,295.714285714283,295.714285714286,344
2020-05-29,"West Virginia",54,1972,74,1955.28571428571,1984.14285714286,1989,17,28.8571428571429,28.8571428571429,25
2020-05-29,"Wisconsin",55,18050,569,17782.4285714286,18222.7142857143,18515,465,440.285714285714,440.285714285714,293
2020-05-29,"Wyoming",56,891,15,884,892.857142857143,898,7,8.85714285714289,8.85714285714286,23
2020-05-30,"Alabama",1,17359,618,17458.4285714286,17861.1428571429,17952,593,402.714285714286,402.714285714286,1014
2020-05-30,"Alaska",2,441,8,452.285714285714,466.428571428571,469,28,14.1428571428572,14.1428571428571,12
2020-05-30,"Arizona",4,19255,903,19150.5714285714,19862.4285714286,19936,681,711.857142857145,711.857142857143,1180
2020-05-30,"Arkansas",5,7013,133,7017,7272.71428571429,7253,240,255.714285714285,255.714285714286,406
2020-05-30,"California",6,110100,4214,109989.285714286,112637,113114,3014,2647.71428571429,2647.71428571429,2519
2020-05-30,"Colorado",8,26084,1443,25896.8571428571,26221.2857142857,26364,280,324.428571428572,324.428571428571,113
2020-05-30,"Connecticut",9,42022,3912,42078.7142857143,42336.2857142857,42201,179,257.571428571435,257.571428571429,94
2020-05-30,"Delaware",10,9422,361,9387.57142857143,9475.57142857143,9498,76,88,88,35
2020-05-30,"District of Columbia",11,8717,462,8671,8758.14285714286,8801,84,87.1428571428569,87.1428571428571,58
2020-05-30,"Florida",12,55416,2446,55174.8571428571,56050.5714285714,56155,739,875.714285714283,875.714285714286,2016
2020-05-30,"Georgia",13,44336,1973,44453,45024.1428571429,45051,715,571.142857142855,571.142857142857,696
2020-05-30,"Guam",66,1141,6,1142.42857142857,1143.28571428571,1144,3,0.85714285714289,0.857142857142857,0
2020-05-30,"Hawaii",15,641,17,639.714285714286,641,642,1,1.28571428571433,1.28571428571429,5
2020-05-30,"Idaho",16,2840,82,2834.71428571429,2871.71428571429,2855,15,37,37,14
2020-05-30,"Illinois",17,119290,5368,119046,120427,120588,1298,1381,1381,602
2020-05-30,"Indiana",18,35064,2125,34833.1428571429,35314.1428571429,35429,365,481,481,366
2020-05-30,"Iowa",19,19336,531,19271.4285714286,19547.1428571429,19621,285,275.714285714286,275.714285714286,167
2020-05-30,"Kansas",20,9847,209,9823.28571428571,9941.57142857143,9878,31,118.285714285716,118.285714285714,52
2020-05-30,"Kentucky",21,9887,441,9824.57142857143,9992,9937,50,167.428571428571,167.428571428571,47
2020-05-30,"Louisiana",22,39682,2785,39645.7142857143,40010,40021,339,364.285714285717,364.285714285714,336
